processo,data,vara,nucleo,prioridades
0003043-96.2024.8.17.2218,24/04/2026,1ª Vara Cível da Comarca de Goiana,5ª CC,Prioridade Legal
0003463-72.2022.8.17.2218,14/04/2026,1ª Vara Cível da Comarca de Goiana,5ª CC,Prioridade Legal
0003675-93.2022.8.17.2218,20/04/2026,1ª Vara Cível da Comarca de Goiana,5ª CC,Prioridade Legal
0003775-43.2025.8.17.2218,27/04/2026,1ª Vara Cível da Comarca de Goiana,5ª CC,Prioridade Legal
0003794-49.2025.8.17.2218,27/04/2026,1ª Vara Cível da Comarca de Goiana,5ª CC,Prioridade Legal
0004185-09.2022.8.17.2218,17/04/2026,1ª Vara Cível da Comarca de Goiana,5ª CC,Prioridade Legal
0004336-72.2022.8.17.2218,22/04/2026,1ª Vara Cível da Comarca de Goiana,4ª CCJ,Prioridade Legal
0005130-59.2023.8.17.2218,15/04/2026,1ª Vara Cível da Comarca de Goiana,5ª CC,Prioridade Legal
0000035-77.1997.8.17.0660,08/04/2026,2ª Vara Cível da Comarca de Goiana,4ª CCJ,Sem prioridade
0000321-94.2021.8.17.2218,31/03/2026,2ª Vara Cível da Comarca de Goiana,4ª CCJ,Prioridade Legal
0000635-98.2025.8.17.2218,23/04/2026,2ª Vara Cível da Comarca de Goiana,5ª CC,Sem prioridade
0001550-88.2013.8.17.0660,01/04/2026,2ª Vara Cível da Comarca de Goiana,4ª CCJ,Sem prioridade
0003162-57.2024.8.17.2218,13/04/2026,2ª Vara Cível da Comarca de Goiana,5ª CC,Prioridade Legal
0003713-37.2024.8.17.2218,14/04/2026,2ª Vara Cível da Comarca de Goiana,5ª CC,Prioridade Legal
0000567-51.2024.8.17.5980,24/04/2026,Vara Criminal da Comarca de Goiana,2ª CC,Prioridade Legal
0000588-27.2024.8.17.5980,28/04/2026,Vara Criminal da Comarca de Goiana,2ª CC,Prioridade Legal
0000655-88.2017.8.17.0660,24/04/2026,Vara Criminal da Comarca de Goiana,2ª CC,Prioridade Legal
0002107-41.2014.8.17.0660,24/04/2026,Vara Criminal da Comarca de Goiana,2ª CC,Sem prioridade
0000355-63.2023.8.17.4590,28/04/2026,1ª Vara Criminal da Comarca de Gravatá,2ª CC,Prioridade Legal
0000759-21.2015.8.17.0670,24/04/2026,1ª Vara Criminal da Comarca de Gravatá,2ª CC,Sem prioridade
0000241-30.2024.8.17.2670,22/04/2026,1ª Vara Cível da Comarca de Gravatá,6ª CC,Prioridade Legal
0000287-45.2015.8.17.0500,27/04/2026,1ª Vara Cível da Comarca de Gravatá,6ª CC,Sem prioridade
0000303-71.2019.8.17.2500,23/04/2026,1ª Vara Cível da Comarca de Gravatá,6ª CC,Prioridade Legal
0000306-70.2008.8.17.0670,27/04/2026,1ª Vara Cível da Comarca de Gravatá,6ª CC,Sem prioridade
0000309-25.2008.8.17.0670,20/04/2026,1ª Vara Cível da Comarca de Gravatá,6ª CC,Prioridade Legal
0000504-09.2017.8.17.2670,27/04/2026,1ª Vara Cível da Comarca de Gravatá,6ª CC,Sem prioridade
0000567-79.2001.8.17.0670,20/04/2026,1ª Vara Cível da Comarca de Gravatá,5ª CCJ,Prioridade Legal
0000660-94.2017.8.17.2670,31/03/2026,1ª Vara Cível da Comarca de Gravatá,5ª CCJ,Prioridade Legal
0000749-49.2019.8.17.2670,20/04/2026,1ª Vara Cível da Comarca de Gravatá,6ª CC,Prioridade Legal
0000763-96.2020.8.17.2670,22/04/2026,1ª Vara Cível da Comarca de Gravatá,6ª CC,Prioridade Legal
0000800-50.2025.8.17.2670,24/04/2026,1ª Vara Cível da Comarca de Gravatá,6ª CC,Prioridade Legal
0001206-58.2005.8.17.0670,01/04/2026,1ª Vara Cível da Comarca de Gravatá,5ª CCJ,Sem prioridade
0001265-25.2026.8.17.2670,22/04/2026,1ª Vara Cível da Comarca de Gravatá,6ª CC,Prioridade Legal
0001380-90.2019.8.17.2670,24/04/2026,1ª Vara Cível da Comarca de Gravatá,6ª CC,Prioridade Legal
0001404-16.2022.8.17.2670,24/04/2026,1ª Vara Cível da Comarca de Gravatá,6ª CC,Sem prioridade
0001457-55.2026.8.17.2670,26/04/2026,1ª Vara Cível da Comarca de Gravatá,6ª CC,Prioridade Legal
0001486-92.2006.8.17.0670,08/04/2026,1ª Vara Cível da Comarca de Gravatá,5ª CCJ,Prioridade Legal
0001706-11.2023.8.17.2670,17/04/2026,1ª Vara Cível da Comarca de Gravatá,6ª CC,Sem prioridade
0001937-67.2025.8.17.2670,27/04/2026,1ª Vara Cível da Comarca de Gravatá,6ª CC,Prioridade Legal
0002001-77.2025.8.17.2670,23/04/2026,1ª Vara Cível da Comarca de Gravatá,6ª CC,Sem prioridade
0002249-82.2021.8.17.2670,27/04/2026,1ª Vara Cível da Comarca de Gravatá,6ª CC,Prioridade Legal
0002491-76.2011.8.17.0670,24/04/2026,1ª Vara Cível da Comarca de Gravatá,6ª CC,Prioridade Legal
0002669-20.2014.8.17.0670,30/03/2026,1ª Vara Cível da Comarca de Gravatá,5ª CCJ,Sem prioridade
0002710-15.2025.8.17.2670,20/04/2026,1ª Vara Cível da Comarca de Gravatá,6ª CC,Prioridade Legal
0003746-28.2026.8.17.2001,22/04/2026,1ª Vara Cível da Comarca de Gravatá,6ª CC,Prioridade Legal
0004421-95.2012.8.17.0670,23/04/2026,1ª Vara Cível da Comarca de Gravatá,6ª CC,Sem prioridade
0004604-60.2024.8.17.2670,27/04/2026,1ª Vara Cível da Comarca de Gravatá,6ª CC,Sem prioridade
0004895-94.2023.8.17.2670,28/04/2026,1ª Vara Cível da Comarca de Gravatá,6ª CC,Prioridade Legal
0000039-87.2023.8.17.2670,27/04/2026,2ª Vara Cível da Comarca de Gravatá,6ª CC,Sem prioridade
0000121-16.2026.8.17.2670,22/04/2026,2ª Vara Cível da Comarca de Gravatá,6ª CC,Prioridade Legal
0000152-47.2011.8.17.0670,27/04/2026,2ª Vara Cível da Comarca de Gravatá,6ª CC,Prioridade Legal
0000188-84.2018.8.17.2500,24/04/2026,2ª Vara Cível da Comarca de Gravatá,6ª CC,Prioridade Legal
0000194-23.2016.8.17.0670,28/04/2026,2ª Vara Cível da Comarca de Gravatá,6ª CC,Sem prioridade
0000262-79.2019.8.17.2670,08/04/2026,2ª Vara Cível da Comarca de Gravatá,5ª CCJ,Prioridade Legal
0000429-87.2016.8.17.0670,10/04/2026,2ª Vara Cível da Comarca de Gravatá,6ª CC,Sem prioridade
0000698-09.2017.8.17.2670,28/04/2026,2ª Vara Cível da Comarca de Gravatá,6ª CC,Sem prioridade
0000708-72.2025.8.17.2670,23/04/2026,2ª Vara Cível da Comarca de Gravatá,6ª CC,Prioridade Legal
0000943-89.2006.8.17.0670,22/04/2026,2ª Vara Cível da Comarca de Gravatá,5ª CCJ,Sem prioridade
0001116-29.2026.8.17.2670,28/04/2026,2ª Vara Cível da Comarca de Gravatá,6ª CC,Sem prioridade
0001228-37.2022.8.17.2670,28/04/2026,2ª Vara Cível da Comarca de Gravatá,6ª CC,Sem prioridade
0001780-37.2012.8.17.0670,27/03/2026,2ª Vara Cível da Comarca de Gravatá,5ª CCJ,Sem prioridade
0001840-49.2008.8.17.0670,23/04/2026,2ª Vara Cível da Comarca de Gravatá,5ª CCJ,Sem prioridade
0002304-04.2019.8.17.2670,17/04/2026,2ª Vara Cível da Comarca de Gravatá,6ª CC,Sem prioridade
0002562-14.2019.8.17.2670,17/04/2026,2ª Vara Cível da Comarca de Gravatá,6ª CC,Sem prioridade
0003089-34.2017.8.17.2670,17/04/2026,2ª Vara Cível da Comarca de Gravatá,6ª CC,Sem prioridade
0003519-39.2024.8.17.2670,28/04/2026,2ª Vara Cível da Comarca de Gravatá,6ª CC,Super prioridade
0003744-06.2017.8.17.2670,17/04/2026,2ª Vara Cível da Comarca de Gravatá,6ª CC,Sem prioridade
0004158-57.2024.8.17.2670,28/04/2026,2ª Vara Cível da Comarca de Gravatá,6ª CC,Prioridade Legal
0004228-74.2024.8.17.2670,24/04/2026,2ª Vara Cível da Comarca de Gravatá,6ª CC,Prioridade Legal
0005093-97.2024.8.17.2670,16/04/2026,2ª Vara Cível da Comarca de Gravatá,6ª CC,Prioridade Legal
0005354-04.2020.8.17.2670,17/04/2026,2ª Vara Cível da Comarca de Gravatá,6ª CC,Sem prioridade
0005905-42.2024.8.17.2670,22/04/2026,2ª Vara Cível da Comarca de Gravatá,5ª CCJ,Prioridade Legal
0006023-57.2020.8.17.2670,17/04/2026,2ª Vara Cível da Comarca de Gravatá,6ª CC,Sem prioridade
0006044-33.2020.8.17.2670,17/04/2026,2ª Vara Cível da Comarca de Gravatá,6ª CC,Sem prioridade
0006208-27.2022.8.17.2670,17/04/2026,2ª Vara Cível da Comarca de Gravatá,6ª CC,Sem prioridade
0006268-68.2020.8.17.2670,17/04/2026,2ª Vara Cível da Comarca de Gravatá,6ª CC,Sem prioridade
0006530-47.2022.8.17.2670,17/04/2026,2ª Vara Cível da Comarca de Gravatá,6ª CC,Sem prioridade
0007085-64.2022.8.17.2670,17/04/2026,2ª Vara Cível da Comarca de Gravatá,6ª CC,Sem prioridade
0007107-93.2020.8.17.2670,24/04/2026,2ª Vara Cível da Comarca de Gravatá,6ª CC,Prioridade Legal
0007199-03.2022.8.17.2670,17/04/2026,2ª Vara Cível da Comarca de Gravatá,6ª CC,Sem prioridade
0007407-84.2022.8.17.2670,17/04/2026,2ª Vara Cível da Comarca de Gravatá,6ª CC,Sem prioridade
0008363-03.2022.8.17.2670,17/04/2026,2ª Vara Cível da Comarca de Gravatá,6ª CC,Sem prioridade
0009025-30.2023.8.17.2670,28/04/2026,2ª Vara Cível da Comarca de Gravatá,6ª CC,Prioridade Legal
0000019-71.2020.8.17.2680,26/03/2026,Vara Única da Comarca de Iati,5ª CCJ,Prioridade Legal
0000059-24.2025.8.17.5640,28/04/2026,Vara Única da Comarca de Iati,6ª CC,Prioridade Legal
0000061-86.2021.8.17.2680,14/04/2026,Vara Única da Comarca de Iati,5ª CCJ,Sem prioridade
0000109-40.2024.8.17.2680,26/03/2026,Vara Única da Comarca de Iati,5ª CCJ,Prioridade Legal
0000138-23.2017.8.17.0680,28/04/2026,Vara Única da Comarca de Iati,6ª CC,Sem prioridade
0000158-23.2020.8.17.2680,13/04/2026,Vara Única da Comarca de Iati,5ª CCJ,Prioridade Legal
0000183-41.2017.8.17.2680,07/04/2026,Vara Única da Comarca de Iati,5ª CCJ,Sem prioridade
0000259-31.2018.8.17.2680,16/04/2026,Vara Única da Comarca de Iati,5ª CCJ,Prioridade Legal
0000345-36.2017.8.17.2680,31/03/2026,Vara Única da Comarca de Iati,5ª CCJ,Prioridade Legal
0000348-88.2017.8.17.2680,16/04/2026,Vara Única da Comarca de Iati,5ª CCJ,Prioridade Legal
0000472-95.2022.8.17.2680,22/04/2026,Vara Única da Comarca de Iati,5ª CCJ,Prioridade Legal
0000642-04.2021.8.17.2680,08/04/2026,Vara Única da Comarca de Iati,5ª CCJ,Prioridade Legal
0000692-59.2023.8.17.2680,08/04/2026,Vara Única da Comarca de Iati,5ª CCJ,Prioridade Legal
0000742-22.2022.8.17.2680,26/03/2026,Vara Única da Comarca de Iati,5ª CCJ,Prioridade Legal
0000866-68.2023.8.17.2680,06/04/2026,Vara Única da Comarca de Iati,5ª CCJ,Prioridade Legal
0000873-60.2023.8.17.2680,25/03/2026,Vara Única da Comarca de Iati,5ª CCJ,Prioridade Legal
0000062-41.2021.8.17.2690,27/04/2026,Vara Única da Comarca de Ibimirim,6ª CCJ,Prioridade Legal
0000134-33.2018.8.17.2690,27/04/2026,Vara Única da Comarca de Ibimirim,7ª CC,Prioridade Legal
0000147-56.2023.8.17.2690,20/04/2026,Vara Única da Comarca de Ibimirim,7ª CC,Sem prioridade
0000198-67.2023.8.17.2690,28/04/2026,Vara Única da Comarca de Ibimirim,7ª CC,Prioridade Legal
0000260-44.2022.8.17.2690,20/04/2026,Vara Única da Comarca de Ibimirim,6ª CCJ,Prioridade Legal
0000314-73.2023.8.17.2690,28/04/2026,Vara Única da Comarca de Ibimirim,7ª CC,Prioridade Legal
0000334-69.2020.8.17.2690,28/04/2026,Vara Única da Comarca de Ibimirim,7ª CC,Prioridade Legal
0000438-22.2024.8.17.2690,24/04/2026,Vara Única da Comarca de Ibimirim,7ª CC,Prioridade Legal
0000452-75.2013.8.17.0690,13/04/2026,Vara Única da Comarca de Ibimirim,6ª CCJ,Prioridade Legal
0000464-30.2018.8.17.2690,07/04/2026,Vara Única da Comarca de Ibimirim,6ª CCJ,Prioridade Legal
0000531-53.2022.8.17.2690,20/04/2026,Vara Única da Comarca de Ibimirim,6ª CCJ,Prioridade Legal
0000540-54.2018.8.17.2690,13/04/2026,Vara Única da Comarca de Ibimirim,6ª CCJ,Prioridade Legal
0000693-82.2021.8.17.2690,31/03/2026,Vara Única da Comarca de Ibimirim,6ª CCJ,Prioridade Legal
0000700-40.2022.8.17.2690,15/04/2026,Vara Única da Comarca de Ibimirim,6ª CCJ,Prioridade Legal
0000786-74.2023.8.17.2690,23/04/2026,Vara Única da Comarca de Ibimirim,7ª CC,Prioridade Legal
0000809-54.2022.8.17.2690,24/04/2026,Vara Única da Comarca de Ibimirim,7ª CC,Prioridade Legal
0001211-67.2024.8.17.2690,24/04/2026,Vara Única da Comarca de Ibimirim,7ª CC,Prioridade Legal
0000050-59.2024.8.17.2710,27/04/2026,1ª Vara Cível da Comarca de Igarassu,5ª CC,Super prioridade
0000165-22.2020.8.17.2710,17/04/2026,1ª Vara Cível da Comarca de Igarassu,5ª CC,Sem prioridade
0000251-22.2022.8.17.2710,24/04/2026,1ª Vara Cível da Comarca de Igarassu,5ª CC,Super prioridade
0000342-54.2018.8.17.2710,15/04/2026,1ª Vara Cível da Comarca de Igarassu,5ª CC,Sem prioridade
0000421-67.2017.8.17.2710,06/04/2026,1ª Vara Cível da Comarca de Igarassu,4ª CCJ,Prioridade Legal
0000678-14.2025.8.17.2710,08/04/2026,1ª Vara Cível da Comarca de Igarassu,5ª CC,Sem prioridade
0000702-76.2024.8.17.2710,16/04/2026,1ª Vara Cível da Comarca de Igarassu,5ª CC,Prioridade Legal
0000729-90.1997.8.17.0710,27/04/2026,1ª Vara Cível da Comarca de Igarassu,5ª CC,Sem prioridade
0000839-29.2022.8.17.2710,15/04/2026,1ª Vara Cível da Comarca de Igarassu,5ª CC,Sem prioridade
0000847-79.2017.8.17.2710,13/04/2026,1ª Vara Cível da Comarca de Igarassu,5ª CC,Sem prioridade
0002039-03.2024.8.17.2710,13/04/2026,1ª Vara Cível da Comarca de Igarassu,5ª CC,Sem prioridade
0002063-31.2024.8.17.2710,24/04/2026,1ª Vara Cível da Comarca de Igarassu,5ª CC,Prioridade Legal
0002247-76.2001.8.17.0710,27/04/2026,1ª Vara Cível da Comarca de Igarassu,5ª CC,Prioridade Legal
0002303-31.2009.8.17.0710,07/04/2026,1ª Vara Cível da Comarca de Igarassu,5ª CC,Sem prioridade
0002532-19.2020.8.17.2710,14/04/2026,1ª Vara Cível da Comarca de Igarassu,5ª CC,Prioridade Legal
0002550-02.2015.8.17.0710,15/04/2026,1ª Vara Cível da Comarca de Igarassu,5ª CC,Prioridade Legal
0002601-86.2010.8.17.0710,15/04/2026,1ª Vara Cível da Comarca de Igarassu,5ª CC,Sem prioridade
0002822-34.2020.8.17.2710,08/04/2026,1ª Vara Cível da Comarca de Igarassu,5ª CC,Sem prioridade
0003883-91.2012.8.17.0710,28/04/2026,1ª Vara Cível da Comarca de Igarassu,5ª CC,Prioridade Legal
0004350-30.2025.8.17.2710,20/04/2026,1ª Vara Cível da Comarca de Igarassu,5ª CC,Prioridade Legal
0004798-71.2023.8.17.2710,28/04/2026,1ª Vara Cível da Comarca de Igarassu,5ª CC,Prioridade Legal
0006787-15.2023.8.17.2710,28/04/2026,1ª Vara Cível da Comarca de Igarassu,5ª CC,Prioridade Legal
0006881-94.2022.8.17.2710,28/04/2026,1ª Vara Cível da Comarca de Igarassu,5ª CC,Prioridade Legal
0007893-12.2023.8.17.2710,24/04/2026,1ª Vara Cível da Comarca de Igarassu,5ª CC,Prioridade Legal
0000128-63.2018.8.17.2710,21/04/2026,2ª Vara Cível da Comarca de Igarassu,5ª CC,Prioridade Legal
0000164-67.2013.8.17.0710,28/04/2026,2ª Vara Cível da Comarca de Igarassu,5ª CC,Sem prioridade
0000192-63.2024.8.17.2710,07/04/2026,2ª Vara Cível da Comarca de Igarassu,5ª CC,Super prioridade
0000439-44.2024.8.17.2710,22/04/2026,2ª Vara Cível da Comarca de Igarassu,5ª CC,Prioridade Legal
0000498-13.2016.8.17.2710,14/04/2026,2ª Vara Cível da Comarca de Igarassu,5ª CC,Sem prioridade
0001525-26.2019.8.17.2710,28/04/2026,2ª Vara Cível da Comarca de Igarassu,5ª CC,Sem prioridade
0002008-85.2021.8.17.2710,24/03/2026,2ª Vara Cível da Comarca de Igarassu,4ª CCJ,Sem prioridade
0007063-80.2022.8.17.2710,16/04/2026,2ª Vara Cível da Comarca de Igarassu,5ª CC,Prioridade Legal
0001822-14.2024.8.17.5990,25/04/2026,Vara de Violência Doméstica e Familiar Contra Mulher de Igarassu,2ª CC,Prioridade Legal
0000128-49.2000.8.17.0720,22/04/2026,Vara Única da Comarca de Inajá,7ª CC,Prioridade Legal
0000165-94.2017.8.17.2720,27/04/2026,Vara Única da Comarca de Inajá,7ª CC,Prioridade Legal
0000243-20.2019.8.17.2720,01/04/2026,Vara Única da Comarca de Inajá,6ª CCJ,Prioridade Legal
0000417-53.2024.8.17.2720,27/04/2026,Vara Única da Comarca de Inajá,7ª CC,Sem prioridade
0000059-59.2015.8.17.0730,16/04/2026,1ª Vara Cível da Comarca de Ipojuca,5ª CC,Sem prioridade
0000136-77.2018.8.17.2730,22/04/2026,1ª Vara Cível da Comarca de Ipojuca,5ª CC,Prioridade Legal
0000176-83.2023.8.17.2730,22/04/2026,1ª Vara Cível da Comarca de Ipojuca,5ª CC,Prioridade Legal
0000557-57.2024.8.17.2730,13/04/2026,1ª Vara Cível da Comarca de Ipojuca,5ª CC,Prioridade Legal
0000915-56.2023.8.17.2730,16/04/2026,1ª Vara Cível da Comarca de Ipojuca,5ª CC,Prioridade Legal
0001169-39.2017.8.17.2730,07/04/2026,1ª Vara Cível da Comarca de Ipojuca,4ª CCJ,Prioridade Legal
0001366-81.2023.8.17.2730,08/04/2026,1ª Vara Cível da Comarca de Ipojuca,4ª CCJ,Prioridade Legal
0001664-78.2020.8.17.2730,14/04/2026,1ª Vara Cível da Comarca de Ipojuca,5ª CC,Prioridade Legal
0002003-95.2024.8.17.2730,28/04/2026,1ª Vara Cível da Comarca de Ipojuca,5ª CC,Prioridade Legal
0000238-55.2025.8.17.2730,15/04/2026,2ª Vara Cível da Comarca de Ipojuca,5ª CC,Prioridade Legal
0000306-39.2024.8.17.2730,20/04/2026,2ª Vara Cível da Comarca de Ipojuca,5ª CC,Prioridade Legal
0000370-89.2011.8.17.0730,28/04/2026,2ª Vara Cível da Comarca de Ipojuca,5ª CC,Sem prioridade
0000551-16.2025.8.17.2730,16/04/2026,2ª Vara Cível da Comarca de Ipojuca,5ª CC,Sem prioridade
0000569-37.2025.8.17.2730,28/04/2026,2ª Vara Cível da Comarca de Ipojuca,5ª CC,Prioridade Legal
0000918-06.2026.8.17.2730,23/04/2026,2ª Vara Cível da Comarca de Ipojuca,5ª CC,Prioridade Legal
0001095-39.2015.8.17.0730,09/04/2026,2ª Vara Cível da Comarca de Ipojuca,5ª CC,Super prioridade
0001098-56.2025.8.17.2730,14/04/2026,2ª Vara Cível da Comarca de Ipojuca,5ª CC,Prioridade Legal
0001136-73.2022.8.17.2730,09/04/2026,2ª Vara Cível da Comarca de Ipojuca,5ª CC,Sem prioridade
0001303-95.2019.8.17.2730,08/04/2026,2ª Vara Cível da Comarca de Ipojuca,5ª CC,Sem prioridade
0001336-85.2019.8.17.2730,23/04/2026,2ª Vara Cível da Comarca de Ipojuca,5ª CC,Prioridade Legal
0001377-42.2025.8.17.2730,27/04/2026,2ª Vara Cível da Comarca de Ipojuca,5ª CC,Prioridade Legal
0001506-23.2020.8.17.2730,28/04/2026,2ª Vara Cível da Comarca de Ipojuca,5ª CC,Sem prioridade
0001570-29.2014.8.17.0730,15/04/2026,2ª Vara Cível da Comarca de Ipojuca,5ª CC,Sem prioridade
0001694-46.2013.8.17.0730,23/04/2026,2ª Vara Cível da Comarca de Ipojuca,5ª CC,Sem prioridade
0001723-90.2025.8.17.2730,28/04/2026,2ª Vara Cível da Comarca de Ipojuca,5ª CC,Sem prioridade
0001861-72.2016.8.17.2730,29/03/2026,2ª Vara Cível da Comarca de Ipojuca,4ª CCJ,Prioridade Legal
0002163-23.2024.8.17.2730,22/04/2026,2ª Vara Cível da Comarca de Ipojuca,4ª CCJ,Sem prioridade
0002383-84.2025.8.17.2730,20/04/2026,2ª Vara Cível da Comarca de Ipojuca,5ª CC,Prioridade Legal
0003019-50.2025.8.17.2730,14/04/2026,2ª Vara Cível da Comarca de Ipojuca,5ª CC,Prioridade Legal
0003465-92.2021.8.17.2730,28/04/2026,2ª Vara Cível da Comarca de Ipojuca,5ª CC,Prioridade Legal
0004069-19.2022.8.17.2730,20/04/2026,2ª Vara Cível da Comarca de Ipojuca,4ª CCJ,Prioridade Legal
0004346-98.2023.8.17.2730,28/04/2026,2ª Vara Cível da Comarca de Ipojuca,5ª CC,Prioridade Legal
0004554-48.2024.8.17.2730,13/04/2026,2ª Vara Cível da Comarca de Ipojuca,5ª CC,Prioridade Legal
0000279-20.2023.8.17.4370,27/04/2026,Vara Criminal da Comarca de Ipojuca,2ª CC,Prioridade Legal
0000052-08.2020.8.17.2730,26/04/2026,Vara da Fazenda Pública da Comarca de Ipojuca,4ª CC,Prioridade Legal
0000102-29.2023.8.17.2730,16/04/2026,Vara da Fazenda Pública da Comarca de Ipojuca,4ª CC,Sem prioridade
0000398-22.2021.8.17.2730,01/04/2026,Vara da Fazenda Pública da Comarca de Ipojuca,2ª CCJ,Prioridade Legal
0000432-94.2021.8.17.2730,17/04/2026,Vara da Fazenda Pública da Comarca de Ipojuca,2ª CCJ,Prioridade Legal
0000443-21.2024.8.17.2730,16/04/2026,Vara da Fazenda Pública da Comarca de Ipojuca,4ª CC,Prioridade Legal
0000540-31.2018.8.17.2730,17/04/2026,Vara da Fazenda Pública da Comarca de Ipojuca,4ª CC,Prioridade Legal
0000740-91.2025.8.17.2730,28/04/2026,Vara da Fazenda Pública da Comarca de Ipojuca,4ª CC,Prioridade Legal
0000887-54.2024.8.17.2730,13/04/2026,Vara da Fazenda Pública da Comarca de Ipojuca,4ª CC,Prioridade Legal
0001039-50.2008.8.17.0730,17/04/2026,Vara da Fazenda Pública da Comarca de Ipojuca,4ª CC,Super prioridade
0001052-09.2021.8.17.2730,22/03/2026,Vara da Fazenda Pública da Comarca de Ipojuca,2ª CCJ,Prioridade Legal
0001170-82.2021.8.17.2730,22/03/2026,Vara da Fazenda Pública da Comarca de Ipojuca,2ª CCJ,Prioridade Legal
0001390-80.2021.8.17.2730,06/04/2026,Vara da Fazenda Pública da Comarca de Ipojuca,2ª CCJ,Prioridade Legal
0001391-65.2021.8.17.2730,27/03/2026,Vara da Fazenda Pública da Comarca de Ipojuca,2ª CCJ,Prioridade Legal
0001527-67.2018.8.17.2730,24/04/2026,Vara da Fazenda Pública da Comarca de Ipojuca,2ª CCJ,Prioridade Legal
0001692-42.2014.8.17.0730,11/04/2026,Vara da Fazenda Pública da Comarca de Ipojuca,2ª CCJ,Sem prioridade
0001742-67.2023.8.17.2730,01/04/2026,Vara da Fazenda Pública da Comarca de Ipojuca,2ª CCJ,Prioridade Legal
0001863-03.2020.8.17.2730,23/04/2026,Vara da Fazenda Pública da Comarca de Ipojuca,4ª CC,Sem prioridade
0002171-73.2019.8.17.2730,11/04/2026,Vara da Fazenda Pública da Comarca de Ipojuca,4ª CC,Prioridade Legal
0002374-25.2025.8.17.2730,22/04/2026,Vara da Fazenda Pública da Comarca de Ipojuca,4ª CC,Prioridade Legal
0003083-60.2025.8.17.2730,16/04/2026,Vara da Fazenda Pública da Comarca de Ipojuca,4ª CC,Sem prioridade
0003519-87.2023.8.17.2730,07/04/2026,Vara da Fazenda Pública da Comarca de Ipojuca,2ª CCJ,Sem prioridade
0003520-72.2023.8.17.2730,23/04/2026,Vara da Fazenda Pública da Comarca de Ipojuca,2ª CCJ,Prioridade Legal
0004467-58.2025.8.17.2730,23/04/2026,Vara da Fazenda Pública da Comarca de Ipojuca,2ª CCJ,Prioridade Legal
0004559-07.2023.8.17.2730,01/04/2026,Vara da Fazenda Pública da Comarca de Ipojuca,2ª CCJ,Prioridade Legal
0005247-66.2023.8.17.2730,24/04/2026,Vara da Fazenda Pública da Comarca de Ipojuca,4ª CC,Prioridade Legal
0000123-82.2017.8.17.2740,10/04/2026,Vara Única da Comarca de Ipubi,6ª CCJ,Prioridade Legal
0000265-77.2014.8.17.0740,27/04/2026,Vara Única da Comarca de Ipubi,7ª CC,Sem prioridade
